Unit.ID	Timestamp	Date	Time	S_Height_cm	S_Height_pixel	S_Area_cmsquared	S_Area_pixel	S_Perimeter_cm	S_Perimeter_pixel	S_Convex_hull_area_cmsquared	S_Solidity	S_Compactness	S_Width_cm	S_Width_pixel	S_Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
34	2020-02-21 23:33:27	2020-02-21	23:33:27	2.34188034188034	548	0.249546504475897	14304	8.82392077465371	2112.5870119269	NA	NA	0.440760484392814	1.5512916092	380	NA	EPPN4_H	S2	2	2	16	SPPU
35	2020-02-21 23:36:17	2020-02-21	23:36:17	1.52777777777778	357.5	0.113695090161453	6517	3.76748999563779	901.997041407172	NA	NA	0.771699230313795	0.64909306806	159	NA	EPPN3_L	S2	2	2	17	SPPU
36	2020-02-21 23:39:07	2020-02-21	23:39:07	0.946581196581197	221.5	0.0702896299310256	4029	2.39417298921162	573.203102167831	NA	NA	0.534704711347047	0.34291709256	84	NA	EPPN3_H	S2	2	2	18	SPPU
37	2020-02-21 23:41:56	2020-02-21	23:41:56	1.71153846153846	400.5	0.125034941105897	7167	5.79637462727523	1387.74429945229	NA	NA	0.326809685108518	1.30226848246	319	NA	EPPN_T	S2	3	3	1	SPPU
38	2020-02-21 23:44:28	2020-02-21	23:44:28	0.94017094017094	220	0.0727843971388034	4172	3.23488245407683	774.48232278141	NA	NA	0.590851154227446	0.92669261918	227	NA	EPPN4_L	S2	3	3	2	SPPU
39	2020-02-21 23:47:17	2020-02-21	23:47:17	1.8034188034188	422	0.187613472394701	10754	6.32013668727976	1513.14126907196	NA	NA	0.21204429077859	0.88995150212	218	NA	EPPN3_H	S2	3	3	3	SPPU
40	2020-02-21 23:49:48	2020-02-21	23:49:48	1.73931623931624	407	0.192201750546068	11017	6.69901993924298	1603.85194719061	NA	NA	0.382601146032297	1.16755105324	286	NA	EPPN1_H	S2	3	3	4	SPPU
41	2020-02-21 23:52:36	2020-02-21	23:52:36	1.71794871794872	402	0.232484390285641	13326	5.88675964141358	1409.38390975908	NA	NA	0.406764140288758	0.76748111192	188	NA	EPPN3_L	S2	3	3	5	SPPU
42	2020-02-21 23:55:12	2020-02-21	23:55:12	1.7948717948718	420	0.228367152096581	13090	6.09360413030977	1458.90577105978	NA	NA	0.3612828438949	1.18796278494	291	NA	EPPN2_L	S2	3	3	6	SPPU
43	2020-02-21 23:58:00	2020-02-21	23:58:00	1.82478632478633	427	0.255268767721709	14632	7.48226722718485	1791.37380849131	NA	NA	0.229615782356217	1.49822110678	367	NA	EPPN1_L	S2	3	3	7	SPPU
44	2020-02-22 00:00:49	2020-02-22	00:00:49	2.09615384615385	490.5	0.19392889707453	11116	7.82410173945689	1873.21442892488	NA	NA	0.608517908353164	1.47780937508	362	NA	EPPN4_H	S2	3	3	8	SPPU
45	2020-02-22 00:03:30	2020-02-22	00:03:30	1.83760683760684	430	0.27156326123265	15566	6.95578269306101	1665.32503525603	NA	NA	0.248443834392058	1.11448055082	273	NA	EPPN2_H	S2	3	3	9	SPPU
46	2020-02-22 00:05:58	2020-02-22	00:05:58	0.850427350427351	199	0.141189867220598	8093	4.21009012451576	1007.96255352177	NA	NA	0.783136651274158	0.87362211676	214	NA	EPPN1_L	S1	3	3	10	SPPU
47	2020-02-22 00:08:31	2020-02-22	00:08:31	1.59188034188034	372.5	0.221877268171453	12718	5.46267770360877	1307.85194719061	NA	NA	0.369978181818182	1.11448055082	273	NA	EPPN3_L	S1	3	3	11	SPPU
48	2020-02-22 00:11:21	2020-02-22	00:11:21	2.27136752136752	531.5	0.252233176853504	14458	8.67212156496737	2076.2438661764	NA	NA	0.294694643466394	1.43290356534	351	NA	EPPN4_H	S1	3	3	12	SPPU
49	2020-02-22 00:14:11	2020-02-22	00:14:11	1.56837606837607	367	0.192358763866838	11026	5.49158885469436	1314.77373670381	NA	NA	0.304031324105223	0.87362211676	214	NA	EPPN2_L	S1	3	3	13	SPPU
50	2020-02-22 00:16:51	2020-02-22	00:16:51	1.98717948717949	465	0.246685372852991	14140	7.39663162587912	1770.87128317437	NA	NA	0.412858769599112	1.41657417998	347	NA	EPPN3_H	S1	3	3	14	SPPU
51	2020-02-22 00:19:32	2020-02-22	00:19:32	1.3974358974359	327	0.15715288816547	9008	5.97857791766114	1431.36666581637	NA	NA	0.32457752315065	0.9797631216	240	NA	EPPN1_H	S1	3	3	15	SPPU
52	2020-02-22 00:22:21	2020-02-22	00:22:21	1.00213675213675	234.5	0.099005621707265	5675	4.07381088912982	975.335136523797	NA	NA	0.287866490818708	1.2655273654	310	NA	EPPN4_L	S1	3	3	16	SPPU
53	2020-02-22 00:25:11	2020-02-22	00:25:11	1.06623931623932	249.5	0.066748107251453	3826	3.27734630825427	784.648845022781	NA	NA	0.380496192581675	0.68991653146	169	NA	EPPN_T	S1	3	3	17	SPPU
54	2020-02-22 00:28:02	2020-02-22	00:28:02	1.58974358974359	372	0.124214982652991	7120	5.82598131376684	1394.83261120686	NA	NA	0.420331778735463	1.00833954598	247	NA	EPPN2_H	S1	3	3	18	SPPU
55	2020-02-22 00:30:50	2020-02-22	00:30:50	1.53205128205128	358.5	0.171161965562991	9811	5.64981664822364	1352.65598769772	NA	NA	0.551644644363227	1.23695094102	303	NA	EPPN4_H	S1	4	4	1	SPPU
56	2020-02-22 00:33:41	2020-02-22	00:33:41	0.395299145299145	92.5	0.0174459245299145	1000	0.945499125145386	226.367532368147	NA	NA	0.841650671785029	0.12655273654	31	NA	EPPN_T	S1	4	4	2	SPPU
57	2020-02-22 00:36:30	2020-02-22	00:36:30	0.86965811965812	203.5	0.119539474878974	6852	4.4414739531203	1063.35952314144	NA	NA	0.464517762214159	1.1022335118	270	NA	EPPN1_L	S1	4	4	3	SPPU
58	2020-02-22 00:39:04	2020-02-22	00:39:04	1.12393162393162	263	0.0923761703858974	5295	3.43900446885371	823.352380466499	NA	NA	0.467632252936501	0.58785787296	144	NA	EPPN2_H	S1	4	4	4	SPPU
59	2020-02-22 00:41:53	2020-02-22	00:41:53	0.950854700854701	222.5	0.0754012858182906	4322	3.17032599165693	759.026478658695	NA	NA	0.256368118323747	0.65725776074	161	NA	EPPN4_L	S1	4	4	5	SPPU
60	2020-02-22 00:44:44	2020-02-22	00:44:44	2.04700854700855	479	0.252390190174273	14467	7.71337531313595	1846.704760933	NA	NA	0.64039515822613	0.99201016062	243	NA	EPPN3_H	S1	4	4	6	SPPU
61	2020-02-22 00:47:35	2020-02-22	00:47:35	0.794871794871795	186	0.0250174557758974	1434	0.700376352052663	167.681240867132	NA	NA	0.24969528121191	0.53478737054	131	NA	EPPN3_L	S1	4	4	7	SPPU
62	2020-02-22 00:50:05	2020-02-22	00:50:05	1.45299145299145	340	0.172191275110256	9870	5.39354571220774	1291.30064863839	NA	NA	0.372527702278904	0.8777044631	215	NA	EPPN2_L	S1	4	4	8	SPPU
63	2020-02-22 00:52:54	2020-02-22	00:52:54	1.15811965811966	271	0.0825017771019658	4729	3.1395021182048	751.646752981727	NA	NA	0.471109782825264	0.4286463657	105	NA	EPPN1_H	S1	NA	4	9 rep	SPPU
64	2020-02-22 00:55:36	2020-02-22	00:55:36	2.39316239316239	560	0.246755156551111	14144	6.92442481050954	1657.81745930521	NA	NA	0.283344685283866	1.020586585	250	NA	EPPN4_H	S2	4	4	10	SPPU
65	2020-02-22 00:58:26	2020-02-22	00:58:26	1.77350427350427	415	0.225924722662393	12950	6.97894843816486	1670.87128317437	NA	NA	0.41295824348167	1.3471742922	330	NA	EPPN1_H	S2	4	4	11	SPPU
66	2020-02-22 01:01:06	2020-02-22	01:01:06	1.34401709401709	314.5	0.098395014348718	5640	4.28272450803652	1025.3523804665	NA	NA	0.474787440020204	0.98384546794	241	NA	EPPN4_L	S2	4	4	12	SPPU
67	2020-02-22 01:03:51	2020-02-22	01:03:51	1.81410256410256	424.5	0.222138957039402	12733	6.2710281741107	1501.38390975908	NA	NA	0.321386203589187	1.17571574592	288	NA	EPPN1_L	S2	4	4	13	SPPU
68	2020-02-22 01:06:37	2020-02-22	01:06:37	1.29700854700855	303.5	0.184804678545385	10593	3.94039817796233	943.394011026842	NA	NA	0.459765446514698	0.48171686812	118	NA	EPPN3_L	S2	4	4	14	SPPU
69	2020-02-22 01:09:10	2020-02-22	01:09:10	1.5448717948718	361.5	0.141591123484786	8116	5.45254301004225	1305.42554031942	NA	NA	0.27068672247607	1.05324535572	258	NA	EPPN_T	S2	4	4	15	SPPU
70	2020-02-22 01:12:00	2020-02-22	01:12:00	1.58974358974359	372	0.200697915792137	11504	6.20496642453199	1485.56767594315	NA	NA	0.329350466191334	0.94710435088	232	NA	EPPN3_H	S2	4	4	16	SPPU
71	2020-02-22 01:14:33	2020-02-22	01:14:33	1.17307692307692	274.5	0.177250593223932	10160	5.07897301376336	1215.98694013941	NA	NA	0.275211961968741	1.224703902	300	NA	EPPN2_L	S2	4	4	17	SPPU
72	2020-02-22 01:17:08	2020-02-22	01:17:08	1.83760683760684	430	0.23067001413453	13222	8.23209986010958	1970.89566979201	NA	NA	0.291754369909399	1.64518557502	403	NA	EPPN2_H	S2	4	4	18	SPPU
73	2020-02-22 01:19:58	2020-02-22	01:19:58	1.14102564102564	267	0.0995813372167521	5708	4.45765962907437	1067.23463146041	NA	NA	0.192408818175689	0.68175183878	167	NA	EPPN_T	S1	5	5	1	SPPU
74	2020-02-22 01:22:40	2020-02-22	01:22:40	1.55982905982906	365	0.152372704844274	8734	5.35377449839726	1281.77878733769	NA	NA	0.234557954667526	0.88586915578	217	NA	EPPN4_H	S1	5	5	2	SPPU
75	2020-02-22 01:25:30	2020-02-22	01:25:30	1.1965811965812	280	0.101343375594274	5809	3.63907260620398	871.251875403111	NA	NA	0.602793539938891	0.59602256564	146	NA	EPPN2_H	S1	5	5	3	SPPU
76	2020-02-22 01:28:09	2020-02-22	01:28:09	1.61538461538462	378	0.220097783869402	12616	6.29000834923364	1505.92806563636	NA	NA	0.261145369250288	0.95118669722	233	NA	EPPN3_H	S1	5	5	4	SPPU
77	2020-02-22 01:30:59	2020-02-22	01:30:59	1.39102564102564	325.5	0.209630229151453	12016	5.40518569293306	1294.0874452028	NA	NA	0.390041224397053	1.12672758984	276	NA	EPPN1_L	S1	5	5	5	SPPU
78	2020-02-22 01:33:40	2020-02-22	01:33:40	1.44017094017094	337	0.148534601447692	8514	4.90176504511114	1173.56053326821	NA	NA	0.272992046600202	0.96343373624	236	NA	EPPN4_L	S1	5	5	6	SPPU
79	2020-02-22 01:36:30	2020-02-22	01:36:30	0.891025641025641	208.5	0.0935973851029915	5365	4.28485330555176	1025.86204845838	NA	NA	0.377810481563241	0.87362211676	214	NA	EPPN2_L	S1	5	5	7	SPPU
80	2020-02-22 01:39:10	2020-02-22	01:39:10	0.927350427350427	217	0.0850837739323932	4877	2.55754015457372	612.315800540039	NA	NA	0.639690451206716	0.45722279008	112	NA	EPPN1_H	S1	5	5	8	SPPU
81	2020-02-22 01:41:59	2020-02-22	01:41:59	1.20940170940171	283	0.089201012121453	5113	3.20524593383286	767.386868351905	NA	NA	0.403519848472891	0.42456401936	104	NA	EPPN3_L	S1	5	5	9	SPPU
82	2020-02-22 01:44:41	2020-02-22	01:44:41	1.30982905982906	306.5	0.126430615068291	7247	3.95675773776789	947.310749906157	NA	NA	0.324482851258171	0.75931641924	186	NA	EPPN4_L	S2	5	5	10	SPPU
83	2020-02-22 01:47:19	2020-02-22	01:47:19	1.43803418803419	336.5	0.11222963250094	6433	4.78456784365007	1145.50165876517	NA	NA	0.489872068230277	0.95526904356	234	NA	EPPN4_H	S2	5	5	11	SPPU
84	2020-02-22 01:50:09	2020-02-22	01:50:09	1.45940170940171	341.5	0.155007039448291	8885	6.31989077837868	1513.08239456891	NA	NA	0.631803278688525	1.27369205808	312	NA	EPPN1_H	S2	5	5	12	SPPU
85	2020-02-22 01:52:57	2020-02-22	01:52:57	1.37393162393162	321.5	0.201378306848803	11543	4.93696072994051	1181.98694013941	NA	NA	0.71117617107943	0.68583418512	168	NA	EPPN3_L	S2	5	5	13	SPPU
86	2020-02-22 01:55:47	2020-02-22	01:55:47	1.28846153846154	301.5	0.0792219432903419	4541	4.54668340615305	1088.54833995939	NA	NA	0.561203585147247	0.9593513899	235	NA	EPPN_T	S2	5	5	14	SPPU
87	2020-02-22 01:58:37	2020-02-22	01:58:37	1.90598290598291	446	0.22655277594547	12986	7.24742319775778	1735.1484117469	NA	NA	0.530408855123964	1.26144501906	309	NA	EPPN3_H	S2	5	5	15	SPPU
88	2020-02-22 02:01:26	2020-02-22	02:01:26	1.47008547008547	344	0.166800484430513	9561	5.27904115111363	1263.88643507602	NA	NA	0.532779316712835	0.83279865336	204	NA	EPPN2_L	S2	5	5	16	SPPU
89	2020-02-22 02:03:56	2020-02-22	02:03:56	1.91239316239316	447.5	0.201692333490342	11561	6.55302580304309	1568.89862838484	NA	NA	0.198053894780121	1.08590412644	266	NA	EPPN2_H	S2	5	5	17	SPPU
90	2020-02-22 02:06:46	2020-02-22	02:06:46	1.33333333333333	312	0.188485768621197	10804	6.25061473687852	1496.49660813129	NA	NA	0.490838762214984	1.37983306292	338	NA	EPPN1_L	S2	5	5	18	SPPU
91	2020-02-22 02:09:35	2020-02-22	02:09:35	1.0448717948718	244.5	0.129518543710085	7424	4.50634834949085	1078.8914857099	NA	NA	0.41938763981471	0.99201016062	243	NA	EPPN1_H	S2	6	6	1	SPPU
92	2020-02-22 02:12:09	2020-02-22	02:12:09	1.90384615384615	445.5	0.17768674133718	10185	5.88878658012688	1409.86919113332	NA	NA	0.522120264520429	1.05324535572	258	NA	EPPN2_H	S2	6	6	2	SPPU
93	2020-02-22 02:14:58	2020-02-22	02:14:58	1.68162393162393	393.5	0.117219166916496	6719	4.9107123854695	1175.70266889194	NA	NA	0.192174584560821	0.6939988778	170	NA	EPPN_T	S2	6	6	3	SPPU
94	2020-02-22 02:17:32	2020-02-22	02:17:32	2.02777777777778	474.5	0.197226176810684	11305	6.0567714657673	1450.0874452028	NA	NA	0.325445490399286	1.17979809226	289	NA	EPPN4_H	S2	6	6	4	SPPU
95	2020-02-22 02:20:15	2020-02-22	02:20:15	2.26923076923077	531	0.255687469910427	14656	7.0451542378427	1686.7220048757	NA	NA	0.257199515645017	1.020586585	250	NA	EPPN3_H	S2	6	6	5	SPPU
96	2020-02-22 02:23:05	2020-02-22	02:23:05	1.88888888888889	442	0.294993137876325	16909	7.44102055996793	1781.49870017234	NA	NA	0.332548500232997	1.89012635542	463	NA	EPPN1_L	S2	6	6	6	SPPU
97	2020-02-22 02:25:55	2020-02-22	02:25:55	1.23076923076923	288	0.130059367370513	7455	5.2700217857057	1261.72705550958	NA	NA	0.298392338692204	0.90628088748	222	NA	EPPN2_L	S2	6	6	7	SPPU
98	2020-02-22 02:28:43	2020-02-22	02:28:43	1.27350427350427	298	0.128803260804359	7383	4.66978753990252	1118.02142802481	NA	NA	0.372115882048629	1.04508066304	256	NA	EPPN4_L	S2	6	6	8	SPPU
99	2020-02-22 02:31:16	2020-02-22	02:31:16	1.76709401709402	413.5	0.212421577076239	12176	5.29414133266147	1267.50165876517	NA	NA	0.317792804691215	0.71849295584	176	NA	EPPN3_L	S2	6	6	9	SPPU
100	2020-02-22 02:34:05	2020-02-22	02:34:05	0.856837606837607	200.5	0.0952721938578633	5461	3.45200568663868	826.465078838708	NA	NA	0.323947125730095	0.72257530218	177	NA	EPPN1_H	S1	6	6	10	SPPU
101	2020-02-22 02:36:47	2020-02-22	02:36:47	0.641025641025641	150	0.0749825836295726	4298	1.83049566529747	438.249783362057	NA	NA	0.808046625305509	0.3265877072	80	NA	EPPN4_H	S1	6	6	11	SPPU
102	2020-02-22 02:39:36	2020-02-22	02:39:36	0.767094017094017	179.5	0.09389396582	5382	2.62024356213183	627.327993848859	NA	NA	0.516953222553069	0.47763452178	117	NA	EPPN1_L	S1	6	6	12	SPPU
103	2020-02-22 02:42:17	2020-02-22	02:42:17	1.44230769230769	337.5	0.161113113033761	9235	5.77875568921195	1383.52604538281	NA	NA	0.559979483233955	0.96343373624	236	NA	EPPN3_H	S1	6	6	13	SPPU
104	2020-02-22 02:45:00	2020-02-22	02:45:00	0.957264957264957	224	0.0843335991776069	4834	4.27699145959961	1023.97979746447	NA	NA	0.306911017884743	0.99609250696	244	NA	EPPN4_L	S1	6	6	14	SPPU
105	2020-02-22 02:47:51	2020-02-22	02:47:51	0.908119658119658	212.5	0.0989881757827351	5674	3.48440687229917	834.222438151588	NA	NA	0.437726039783002	0.64501072172	158	NA	EPPN2_L	S1	6	6	15	SPPU
106	2020-02-22 02:50:21	2020-02-22	02:50:21	1.51495726495727	354.5	0.138695100012821	7950	5.54569268959711	1327.72705550958	NA	NA	0.753126184160667	1.09815116546	269	NA	EPPN2_H	S1	6	6	16	SPPU
107	2020-02-22 02:53:07	2020-02-22	02:53:07	0.94017094017094	220	0.111462011821624	6389	2.83558576488144	678.884343034963	NA	NA	0.720161715591492	0.41231698034	101	NA	EPPN3_L	S1	6	6	17	SPPU
108	2020-02-22 02:55:49	2020-02-22	02:55:49	1.32692307692308	310.5	0.119085880841197	6826	5.04083877966596	1206.8569978245	NA	NA	0.263186304750154	0.68583418512	168	NA	EPPN_T	S1	6	6	18	SPPU
1	2020-02-23 22:02:33	2020-02-23	22:02:33	2.25641025641026	528	0.264044067760256	15135	8.48194221228255	2030.71190360794	NA	NA	0.402582671669139	1.60027976528	392	NA	EPPN1_L	S2	1	1	1	SPPU
2	2020-02-23 22:05:22	2020-02-23	22:05:22	1.40598290598291	329	0.143579958881197	8230	5.74279244392699	1374.91587232754	NA	NA	0.386022514071295	1.25328032638	307	NA	EPPN_T	S2	1	1	2	SPPU
3	2020-02-23 22:08:09	2020-02-23	22:08:09	2.41025641025641	564	0.250732827343932	14372	9.127938986779	2185.37380849131	NA	NA	0.228784285009312	1.4084094873	345	NA	EPPN2_H	S2	1	1	3	SPPU
4	2020-02-23 22:10:50	2020-02-23	22:10:50	1.38888888888889	325	0.105111695292735	6025	4.28279653308609	1025.3696244092	NA	NA	0.385933397816775	0.54295206322	133	NA	EPPN3_H	S2	1	1	4	SPPU
5	2020-02-23 22:13:40	2020-02-23	22:13:40	1.27991452991453	299.5	0.0921668192915385	5283	3.79569325377253	908.74935008617	NA	NA	0.642700729927007	0.96343373624	236	NA	EPPN4_H	S2	1	1	5	SPPU
6	2020-02-23 22:16:21	2020-02-23	22:16:21	1.66666666666667	390	0.226134073756752	12962	6.18074501877429	1479.76868606993	NA	NA	0.339900126214125	0.73073999486	179	NA	EPPN3_L	S2	1	1	6	SPPU
7	2020-02-23 22:19:10	2020-02-23	22:19:10	1.31196581196581	307	0.102233117745299	5860	4.33571301478068	1038.03867196752	NA	NA	0.217568872057622	0.96343373624	236	NA	EPPN4_L	S2	1	1	7	SPPU
8	2020-02-23 22:21:51	2020-02-23	22:21:51	1.52991452991453	358	0.151343395297009	8675	7.13113760685143	1707.30779131333	NA	NA	0.444801941030645	1.46556233606	359	NA	EPPN2_L	S2	1	1	8	SPPU
9	2020-02-23 22:24:41	2020-02-23	22:24:41	1.2542735042735	293.5	0.0774424589882906	4439	3.27633283889762	784.406204335662	NA	NA	0.33015991074749	0.53886971688	132	NA	EPPN1_H	S2	1	1	9	SPPU
10	2020-02-23 22:27:31	2020-02-23	22:27:31	2.15811965811966	505	0.267882171156838	15355	7.83420659927104	1875.63369312113	NA	NA	0.42921034241789	1.35533898488	332	NA	EPPN3_H	S1	1	1	10	SPPU
11	2020-02-23 22:30:21	2020-02-23	22:30:21	1.4465811965812	338.5	0.126901655030598	7274	5.2517073122364	1257.34227919873	NA	NA	0.264057850928402	1.02875127768	252	NA	EPPN1_L	S1	1	1	11	SPPU
12	2020-02-23 22:33:04	2020-02-23	22:33:04	0.882478632478633	206.5	0.0697139144215385	3996	2.65736432687257	636.215295476651	NA	NA	0.781843083545294	0.38374055596	94	NA	EPPN1_H	S1	1	1	12	SPPU
13	2020-02-23 22:35:54	2020-02-23	22:35:54	0.572649572649573	134	0.0372296029468376	2134	1.34647498535108	322.367532368148	NA	NA	0.777980313525337	0.1224703902	30	NA	EPPN4_H	S1	1	1	13	SPPU
14	2020-02-23 22:38:28	2020-02-23	22:38:28	1.77350427350427	415	0.145464118730427	8338	6.4034994409711	1533.09963851162	NA	NA	0.42798480648804	0.9797631216	240	NA	EPPN2_L	S1	1	1	14	SPPU
15	2020-02-23 22:41:18	2020-02-23	22:41:18	0.903846153846154	211.5	0.0875436492911111	5018	3.59999692779951	861.896536343784	NA	NA	0.570616329315442	0.64501072172	158	NA	EPPN4_L	S1	1	1	15	SPPU
16	2020-02-23 22:43:54	2020-02-23	22:43:54	1.59188034188034	372.5	0.108757893519487	6234	4.97296616652266	1190.60721446244	NA	NA	0.218346117473994	0.70216357048	172	NA	EPPN_T	S1	1	1	16	SPPU
17	2020-02-23 22:46:43	2020-02-23	22:46:43	1.77136752136752	414.5	0.177861200582479	10195	7.02369749750151	1681.58491988585	NA	NA	0.171304230937258	1.31451552148	322	NA	EPPN2_H	S1	1	1	17	SPPU
18	2020-02-23 22:49:33	2020-02-23	22:49:33	1.02136752136752	239	0.139619734012906	8003	2.64589822999876	633.47012947259	NA	NA	0.776688664596273	0.45314044374	111	NA	EPPN3_L	S1	1	1	18	SPPU
19	2020-02-23 22:52:22	2020-02-23	22:52:22	1.81196581196581	424	0.253297378249829	14519	7.75880755033377	1857.58196129303	NA	NA	0.221438535138215	1.9595262432	480	NA	EPPN1_L	S1	2	2	1	SPPU
20	2020-02-23 22:54:55	2020-02-23	22:54:55	1.57478632478633	368.5	0.202215711226239	11591	6.50891261160772	1558.33722856485	NA	NA	0.305047717603771	1.020586585	250	NA	EPPN2_L	S1	2	2	2	SPPU
21	2020-02-23 22:57:44	2020-02-23	22:57:44	2.08333333333333	487.5	0.182240127639487	10446	6.79541374447166	1626.93015767742	NA	NA	0.191824592331424	0.95526904356	234	NA	EPPN_T	S1	2	2	3	SPPU
22	2020-02-23 23:00:34	2020-02-23	23:00:34	1.41025641025641	330	0.131681838351795	7548	4.80085537840607	1149.40115370178	NA	NA	0.417934711926128	0.7552340729	185	NA	EPPN1_H	S1	2	2	4	SPPU
23	2020-02-23 23:03:24	2020-02-23	23:03:24	2.42735042735043	568	0.283897529875299	16273	10.5526249964436	2526.46630432794	NA	NA	0.306420121741128	2.1432318285	525	NA	EPPN2_H	S1	2	2	5	SPPU
24	2020-02-23 23:06:15	2020-02-23	23:06:15	0.591880341880342	138.5	0.046737631815641	2679	1.33668805948756	320.02438661764	NA	NA	0.512237093690249	0.37149351694	91	NA	EPPN4_H	S1	2	2	6	SPPU
25	2020-02-23 23:09:06	2020-02-23	23:09:06	3.39957264957265	795.5	0.398848726602906	22862	12.0169628849093	2877.05209076554	NA	NA	0.39347365884722	1.76357361888	432	NA	EPPN3_H	S1	2	2	7	SPPU
26	2020-02-23 23:11:49	2020-02-23	23:11:49	1.91452991452991	448	0.288642821347436	16545	6.76500966377211	1619.65093706384	NA	NA	0.424219891797646	1.2655273654	310	NA	EPPN3_L	S1	2	2	8	SPPU
27	2020-02-23 23:14:27	2020-02-23	23:14:27	2.12393162393162	497	0.245882860324615	14094	8.2864496039134	1983.90786310083	NA	NA	0.260763381376159	1.70642077012	418	NA	EPPN4_L	S1	2	2	9	SPPU
28	2020-02-23 23:17:16	2020-02-23	23:17:16	2.98717948717949	699	0.377093658714103	21615	10.4520034299368	2502.37590053232	NA	NA	0.196700276645312	1.95544389686	479	NA	EPPN2_H	S2	2	2	10	SPPU
29	2020-02-23 23:19:57	2020-02-23	23:19:57	1.28632478632479	301	0.0781402959694872	4479	3.61974466337803	866.624458405141	NA	NA	0.326053723520419	0.50621094616	124	NA	EPPN4_L	S2	2	2	11	SPPU
30	2020-02-23 23:22:47	2020-02-23	23:22:47	1.76068376068376	412	0.324127831841282	18579	8.72076809408665	2087.89061915813	NA	NA	0.209640838157138	1.91053808712	468	NA	EPPN1_L	S2	2	2	12	SPPU
31	2020-02-23 23:25:36	2020-02-23	23:25:36	2.58760683760684	605.5	0.456943655287521	26192	11.2019379216634	2681.92214845064	NA	NA	0.240442824525021	1.83297350666	449	NA	EPPN1_H	S2	2	2	13	SPPU
32	2020-02-23 23:28:15	2020-02-23	23:28:15	2.07051282051282	484.5	0.167672780657009	9611	7.34525026509569	1758.56976798421	NA	NA	0.379236870141656	1.5512916092	380	NA	EPPN_T	S2	2	2	14	SPPU
33	2020-02-23 23:31:05	2020-02-23	23:31:05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	S2	2	2	15	SPPU
34	2020-02-23 23:33:56	2020-02-23	23:33:56	3.04273504273504	712	0.42653540883188	24449	12.733423054114	3048.58405333399	NA	NA	0.32270369441548	2.2248787553	545	NA	EPPN4_H	S2	2	2	16	SPPU
35	2020-02-23 23:36:37	2020-02-23	23:36:37	2.43589743589744	570	0.182554154281026	10464	5.82685073302436	1395.04076400857	NA	NA	0.625575416990494	1.07365708742	263	NA	EPPN3_L	S2	2	2	17	SPPU
36	2020-02-23 23:39:27	2020-02-23	23:39:27	1.61111111111111	377	0.109909324538462	6300	4.92133889683816	1178.24682476923	NA	NA	0.396958047802106	0.6939988778	170	NA	EPPN3_H	S2	2	2	18	SPPU
37	2020-02-23 23:42:17	2020-02-23	23:42:17	2.62820512820513	615	0.221127093416667	12675	8.25448056855032	1976.25396744417	NA	NA	0.471987290313537	1.35942133122	333	NA	EPPN_T	S2	3	3	1	SPPU
38	2020-02-23 23:45:00	2020-02-23	23:45:00	1.41666666666667	331.5	0.113206604274615	6489	5.19281187320383	1243.24177413535	NA	NA	0.159697782590505	1.5308798775	375	NA	EPPN4_L	S2	3	3	2	SPPU
39	2020-02-23 23:47:50	2020-02-23	23:47:50	2.6025641025641	609	0.326954071615128	18741	10.1780415308081	2436.78506346082	NA	NA	0.324760473076993	1.62477384332	398	NA	EPPN3_H	S2	3	3	3	SPPU
40	2020-02-23 23:50:38	2020-02-23	23:50:38	2.35470085470086	551	0.376186470638547	21563	10.8802287464253	2604.89985387407	NA	NA	0.374836422470199	2.3269374138	570	NA	EPPN1_H	S2	3	3	4	SPPU
41	2020-02-23 23:53:27	2020-02-23	23:53:27	2.32264957264957	543.5	0.387997361545299	22240	10.0217686509426	2399.37084989845	NA	NA	0.432297943474711	1.43698591168	352	NA	EPPN3_L	S2	3	3	5	SPPU
42	2020-02-23 23:56:18	2020-02-23	23:56:18	1.52136752136752	356	0.26732390157188	15323	7.89659207287851	1890.56976798421	NA	NA	0.265259668949544	2.03709082366	499	NA	EPPN2_L	S2	3	3	6	SPPU
43	2020-02-23 23:58:52	2020-02-23	23:58:52	2.13461538461539	499.5	0.426256274039402	24433	10.5579084183756	2527.73123959166	NA	NA	0.24364291738392	1.98810266758	487	NA	EPPN1_L	S2	3	3	7	SPPU
44	2020-02-24 00:01:31	2020-02-24	00:01:31	2.57478632478632	602.5	0.358234614297265	20534	11.9707929210083	2865.99826689639	NA	NA	0.264957513677104	2.00443205294	491	NA	EPPN4_H	S2	3	3	8	SPPU
45	2020-02-24 00:04:20	2020-02-24	00:04:20	1.92307692307692	450	0.329989662483333	18915	10.5380886577475	2522.9860735876	NA	NA	0.243223433803107	2.28203160406	559	NA	EPPN2_H	S2	3	3	9	SPPU
46	2020-02-24 00:06:51	2020-02-24	00:06:51	1.65384615384615	387	0.24902312674	14274	6.9753863785404	1670.01846943198	NA	NA	0.485284909204759	1.27777440442	313	NA	EPPN1_L	S1	3	3	10	SPPU
